start,end,duration,pitch,velocity,instrument,instr program,midi channel
1.0739999999999998,1.1320000000000001,0.058,62,31,Piano right,0,0
1.3010000000000002,1.3559999999999999,0.055,62,35,Piano right,0,0
1.523,1.578,0.055,62,39,Piano right,0,0
1.743,1.771,0.028,62,37,Piano right,0,0
1.932,1.989,0.057,62,34,Piano right,0,0
2.159,2.216,0.057,62,32,Piano right,0,0
2.391,2.448,0.058,62,31,Piano right,0,0
2.617,2.672,0.055,62,35,Piano right,0,0
2.841,2.896,0.056,62,39,Piano right,0,0
3.066,3.122,0.057,62,37,Piano right,0,0
3.293,3.349,0.056,62,34,Piano right,0,0
3.52,3.583,0.062,62,32,Piano right,0,0
3.793,3.852,0.059,62,31,Piano right,0,0
4.021,4.0760000000000005,0.055,62,35,Piano right,0,0
4.243,4.301,0.058,62,39,Piano right,0,0
4.511,4.567,0.056,62,37,Piano right,0,0
4.737,4.794,0.057,62,40,Piano right,0,0
4.965,5.021,0.057,62,37,Piano right,0,0
5.192,5.248,0.057,62,41,Piano right,0,0
5.417,5.471,0.055,62,35,Piano right,0,0
5.639,5.693,0.055,62,39,Piano right,0,0
5.862,5.919,0.057,62,34,Piano right,0,0
6.088,6.144,0.057,62,38,Piano right,0,0
6.316,6.374,0.059,62,37,Piano right,0,0
6.552,6.611,0.06,62,30,Piano right,0,0
6.781,6.836,0.056,62,35,Piano right,0,0
7.003,7.058,0.056,62,36,Piano right,0,0
7.228,7.284,0.057,62,31,Piano right,0,0
7.456,7.511,0.056,62,36,Piano right,0,0
7.683,7.74,0.057,62,33,Piano right,0,0
7.912,7.971,0.059,62,37,Piano right,0,0
8.14,8.193,0.054,62,35,Piano right,0,0
8.361,8.417,0.056,62,39,Piano right,0,0
8.587,8.643,0.056,62,37,Piano right,0,0
8.814,8.87,0.057,62,34,Piano right,0,0
9.041,9.097,0.057,62,32,Piano right,0,0
9.271,9.33,0.059,62,31,Piano right,0,0
9.499,9.554,0.055,62,35,Piano right,0,0
9.722,9.777,0.055,62,39,Piano right,0,0
10.031,10.088,0.057,62,37,Piano right,0,0
